book_id,isbn,title,author_id,author_name,genre,publication_year,price,pages,format,in_stock,publisher
6340,978-1-2107-3926-5,First Journey,1498,Linda Martinez,Romance,2005,18.09,298,Paperback,True,Penguin Random House
6341,978-6-4311-2190-9,First Shadow of Yesterday,173,Susan Thomas,Mystery,2016,15.0,749,Hardcover,True,Penguin Random House
6342,978-3-5375-7181-2,A Quest,209,Richard Jones,Science Fiction,2012,11.21,614,Paperback,True,Simon & Schuster
6343,978-5-3734-3412-0,Secret Story,123,Susan Miller,Science Fiction,2008,8.38,159,eBook,True,HarperCollins
6344,978-9-6140-6427-5,Ancient Story of the Night,392,Susan Wilson,Fiction,1997,8.75,563,eBook,True,Hachette
6345,978-5-5674-1889-9,A Dream,1442,David Martin,Thriller,2008,8.53,210,eBook,True,Simon & Schuster
6346,978-1-3011-8731-4,First Legend Before Dawn,1723,Oliver Martin,Non-Fiction,2013,6.28,671,Paperback,False,Simon & Schuster
6347,978-4-9612-6509-1,Modern Mystery,530,William Harris,Mystery,2000,10.47,585,eBook,True,Hachette
6348,978-4-6878-8919-9,A Dream at Midnight,1491,Isabella Harris,Fantasy,2008,6.27,419,Paperback,True,Independent Press
6349,978-2-6677-3511-8,Ancient Journey of Tomorrow,1018,Linda Hernandez,Non-Fiction,2002,9.3,767,Audiobook,True,Macmillan
6350,978-7-9669-2581-8,Hidden Chronicles at Midnight,1275,Mary Jones,Non-Fiction,2010,5.83,429,eBook,True,Independent Press
6351,978-8-9710-9622-7,The Dream,810,Patricia Thompson,Fantasy,2018,9.84,312,Audiobook,True,HarperCollins
6352,978-0-4824-7859-1,Ancient Memory of Yesterday,1877,Barbara Clark,Science Fiction,2017,13.38,443,Paperback,True,Independent Press
6353,978-6-5465-9011-9,Dark Echo Under Stars,1397,David Miller,Fiction,2005,4.52,281,Audiobook,True,Hachette
6354,978-0-7019-2532-9,Secret Chronicles,168,Patricia Johnson,Biography,2017,10.06,167,Hardcover,True,Simon & Schuster
6355,978-0-5279-3148-6,Forgotten Journey,121,Jennifer Rodriguez,Mystery,1998,8.22,545,eBook,True,Independent Press
6356,978-7-5946-3567-1,Ancient Shadow in the Light,753,Richard Thomas,Fiction,2005,34.24,164,Audiobook,True,Simon & Schuster
6357,978-5-9619-7241-6,Hidden Chronicles in the Light,1708,Elizabeth White,Science Fiction,1992,4.19,528,Audiobook,True,Hachette
6358,978-5-7722-2423-9,Secret Memory of Tomorrow,1374,Elizabeth Anderson,Technology,1998,22.96,214,Paperback,True,Hachette
6359,978-2-4151-9500-9,An Quest,1987,David Anderson,Thriller,2018,8.75,478,Paperback,True,Independent Press
6360,978-3-5141-6454-9,Lost Quest Beyond Time,89,Patricia Thompson,Romance,2009,11.73,721,eBook,True,Hachette
6361,978-7-1584-9392-4,Secret Tale in the Light,1991,Patricia Anderson,Mystery,2006,9.19,242,eBook,True,HarperCollins
6362,978-4-2318-1686-6,Silent Saga Beyond Time,16,Susan Davis,Science Fiction,1996,23.62,582,eBook,True,Penguin Random House
6363,978-2-8510-4505-3,Secret Shadow Beyond Time,1563,Ava Rodriguez,Fiction,2006,9.19,728,Paperback,False,Simon & Schuster
6364,978-5-6010-8158-9,Dark Journey Before Dawn,1885,Barbara Moore,Technology,2007,14.5,734,Audiobook,True,Simon & Schuster
6365,978-2-1963-7257-7,Forgotten Shadow of Yesterday,833,Jessica Martin,History,1998,9.23,504,eBook,True,Macmillan
6366,978-5-4784-2724-7,Last Legend of Yesterday,1779,Isabella Smith,Fiction,2007,28.47,646,Paperback,True,HarperCollins
6367,978-4-9142-6794-9,First Light in the Dark,796,Robert Clark,Biography,1992,4.19,349,Paperback,False,Hachette
6368,978-5-5755-1733-2,The Mystery,453,Elizabeth Brown,Science Fiction,1991,4.17,615,Audiobook,True,Simon & Schuster
6369,978-5-9452-8501-0,The Saga in the Dark,1556,Sarah Taylor,Romance,2002,12.08,713,Paperback,True,HarperCollins
6370,978-1-3668-4496-4,Lost Quest at Sunrise,968,Mary Thompson,Fantasy,2005,18.72,211,Hardcover,False,HarperCollins
6371,978-6-8586-8736-8,Broken Legend in the Dark,1195,James Martin,Fiction,2010,13.11,256,Paperback,False,Simon & Schuster
6372,978-1-8597-5437-5,Silent Echo Before Dawn,1566,David Lewis,Fiction,2020,8.03,611,Hardcover,True,HarperCollins
6373,978-0-8830-7714-8,Forgotten Memory of Tomorrow,1192,Emma Davis,Science Fiction,2023,21.2,518,Paperback,True,Hachette
6374,978-3-1228-3322-6,An Journey Through Time,483,Jessica Anderson,Biography,1998,15.18,461,Paperback,True,HarperCollins
6375,978-8-7206-6837-1,An Journey,81,Jennifer Lewis,Fiction,1994,25.06,508,Audiobook,True,Simon & Schuster
6376,978-8-1722-9838-5,Silent Shadow in the Dark,112,Linda Johnson,Romance,2023,21.02,785,Audiobook,True,Penguin Random House
6377,978-4-5038-9306-6,An Tale of Yesterday,1037,Isabella Jackson,Science Fiction,2017,11.29,441,Paperback,True,Independent Press
6378,978-0-9274-8355-9,Dark Echo Beyond Time,1555,Joseph Lee,History,1997,8.24,471,eBook,True,Hachette
6379,978-0-3431-7253-7,First Story in the Light,1965,Ava Thompson,Self-Help,2013,6.11,359,eBook,True,Macmillan
6380,978-8-5991-1915-0,Ancient Shadow Beyond Time,1929,Mia Lewis,Fiction,1991,9.3,178,Hardcover,True,HarperCollins
6381,978-2-7126-8694-2,Ancient Memory,1758,Robert Miller,Non-Fiction,2002,11.76,285,Paperback,True,Macmillan
6382,978-8-5589-6288-3,Bright Mystery in the Light,1977,Joseph Clark,Self-Help,2011,6.06,639,Paperback,True,Macmillan
6383,978-2-6966-1067-9,Silent Journey of the Dawn,1276,John Davis,Fantasy,2002,10.13,275,Paperback,True,Independent Press
6384,978-2-6395-9573-6,Silent Story Under Stars,708,David Martin,Technology,1999,15.38,404,Paperback,True,Hachette
6385,978-1-9079-2467-5,An Journey of Yesterday,877,Thomas Jackson,Fiction,2009,12.09,692,Paperback,True,Simon & Schuster
6386,978-4-7635-1728-3,Forgotten Memory of the Night,613,James Clark,Mystery,2007,14.53,435,Audiobook,True,Hachette
6387,978-6-3937-5592-0,The Tale of Tomorrow,965,John Johnson,Fiction,2003,8.94,753,Hardcover,True,HarperCollins
6388,978-8-8066-5652-6,Lost Mystery Through Time,190,Mary Johnson,Science Fiction,1992,11.34,746,Audiobook,True,Hachette
6389,978-3-1597-1887-1,Last Mystery of Yesterday,666,Jessica Davis,Fiction,2010,24.72,171,Paperback,True,Macmillan
6390,978-5-3765-4019-3,An Quest of the Night,1282,Joseph Lopez,Fiction,1990,17.03,284,eBook,True,HarperCollins
6391,978-5-8872-1188-7,A Legend Before Dawn,1374,Elizabeth Anderson,Fantasy,2003,5.9,276,Paperback,True,Hachette
6392,978-2-9218-9689-3,An Light,1869,William Jones,Fiction,1998,13.25,417,Hardcover,True,Simon & Schuster
6393,978-3-3371-6754-9,Ancient Mystery Beyond Time,723,Sophia Brown,Mystery,1995,4.27,710,Paperback,True,Macmillan
6394,978-4-1307-2456-3,Last Echo of Tomorrow,766,Elizabeth Clark,Fantasy,2021,11.49,160,Hardcover,True,Macmillan
6395,978-5-8101-7904-0,An Echo in the Light,398,Emma White,Fiction,2005,8.03,279,Hardcover,True,Penguin Random House
6396,978-2-4903-8557-1,A Echo,60,Linda Robinson,Fiction,1990,5.82,395,Paperback,True,HarperCollins
6397,978-6-5875-8002-3,First Shadow in the Dark,1780,Susan Jones,Science Fiction,2001,31.02,514,Paperback,True,Hachette
6398,978-7-5995-7555-2,Broken Story,600,Patricia Anderson,Romance,1995,11.27,730,Paperback,True,Penguin Random House
6399,978-2-5669-4026-3,The Legend of Yesterday,1188,Patricia Robinson,Biography,1993,31.03,741,eBook,True,Independent Press
6400,978-4-8150-9443-7,A Quest of the Dawn,1600,Barbara Wilson,Technology,2021,22.05,550,Paperback,True,Independent Press
6401,978-0-2513-2181-1,Hidden Quest of the Dawn,1965,Ava Thompson,Fiction,2016,8.96,578,Hardcover,True,Macmillan
6402,978-9-2900-1860-8,A Quest of Tomorrow,1714,Richard Davis,Fiction,1990,7.77,794,Paperback,True,Penguin Random House
6403,978-4-6129-4331-4,The Mystery Through Time,671,Robert Williams,Fantasy,2015,17.83,292,eBook,True,Hachette
6404,978-5-2008-9792-3,Lost Light Beyond Time,1162,Richard Williams,Science Fiction,2013,25.49,466,Paperback,True,HarperCollins
6405,978-2-8755-3850-4,Hidden Legend Through Time,1000,James Anderson,Technology,2000,4.67,248,Paperback,True,Independent Press
6406,978-8-9406-9622-9,Secret Chronicles of Yesterday,570,Liam Brown,Science Fiction,2013,10.71,255,Paperback,True,Hachette
6407,978-7-7871-8348-7,Hidden Quest,316,Noah Wilson,History,2020,4.89,161,Audiobook,True,Simon & Schuster
6408,978-6-9615-1962-3,Last Quest at Sunrise,576,Sarah Williams,Fantasy,2023,29.8,642,Paperback,True,HarperCollins
6409,978-0-3362-2750-9,Bright Memory in the Light,1767,Ava Harris,Mystery,2004,9.36,673,Hardcover,True,Independent Press
6410,978-9-6747-1266-8,Dark Mystery,1094,Oliver White,Fiction,1997,17.72,469,Audiobook,True,Independent Press
6411,978-6-7479-2743-6,Lost Dream Under Stars,514,Noah Jackson,Romance,2022,28.78,589,eBook,True,Macmillan
6412,978-4-1296-2227-7,Silent Saga of Yesterday,590,Susan Brown,Science Fiction,1993,9.28,657,Hardcover,False,Simon & Schuster
6413,978-2-6030-5867-6,Bright Chronicles Through Time,230,Robert Rodriguez,Fiction,2005,6.46,522,Paperback,True,Simon & Schuster
6414,978-3-9362-5827-4,Last Shadow,1753,Liam Jones,Science Fiction,2004,17.48,778,Paperback,True,Independent Press
6415,978-1-6527-4187-4,Bright Memory in the Light,217,Michael Taylor,Mystery,2021,6.35,184,Paperback,False,HarperCollins
6416,978-7-7383-3057-5,Secret Light of Yesterday,1081,Ava Hernandez,Non-Fiction,2019,12.04,370,Paperback,True,Independent Press
6417,978-0-4516-6644-7,Last Legend Beyond Time,913,William Lopez,Self-Help,2021,7.35,279,eBook,True,Independent Press
6418,978-8-7107-2455-7,The Story of the Night,138,Ava Johnson,Biography,1997,10.39,373,eBook,False,Independent Press
6419,978-3-5502-3087-3,Forgotten Memory Beyond Time,489,Joseph Davis,Fiction,2009,12.19,390,Hardcover,True,Penguin Random House
6420,978-5-2300-9746-6,Silent Quest of the Night,253,Mary Robinson,Fiction,2005,8.49,463,Paperback,True,Hachette
6421,978-9-1548-7920-8,Secret Dream in the Light,1952,Richard Moore,Science Fiction,2011,13.38,770,Paperback,True,Macmillan
6422,978-8-7367-3299-0,Lost Dream of Yesterday,401,Jessica Smith,Romance,2000,10.07,627,eBook,True,Independent Press
6423,978-6-3813-3566-2,An Mystery of the Dawn,92,Ava Hernandez,Self-Help,1992,18.25,786,Paperback,True,Penguin Random House
6424,978-0-8253-4518-1,Lost Chronicles Under Stars,67,Jessica Gonzalez,Romance,2017,5.72,788,Hardcover,True,Hachette
6425,978-4-6403-8330-4,Last Shadow Beyond Time,1950,Joseph Martin,Fantasy,1991,4.17,197,Paperback,True,Independent Press
6426,978-3-9154-4641-7,Modern Legend,716,Mary Martin,Non-Fiction,1997,8.04,300,eBook,True,HarperCollins
6427,978-6-6560-6491-0,An Mystery of the Dawn,1855,Richard Clark,Fiction,1994,21.73,379,Paperback,True,Independent Press
6428,978-5-5392-5707-2,First Story at Sunrise,156,Ava Lee,History,2014,26.68,504,Paperback,True,HarperCollins
6429,978-8-1777-3826-1,An Legend Under Stars,1498,Linda Martinez,Thriller,2012,7.19,538,Paperback,True,Hachette
6430,978-9-8204-4693-5,Modern Saga,252,Robert Moore,Self-Help,2016,13.32,381,eBook,True,Simon & Schuster
6431,978-7-3936-9327-0,Forgotten Chronicles of Yesterday,1226,Sophia Clark,Fiction,1990,9.01,789,eBook,True,Penguin Random House
6432,978-1-7929-1637-4,An Quest in the Dark,1651,Barbara Brown,Fiction,2011,12.84,553,Paperback,True,HarperCollins
6433,978-1-5492-8253-6,The Vision of the Dawn,784,Liam Wilson,Mystery,1995,10.57,654,Hardcover,True,Macmillan
6434,978-1-7254-7307-2,Silent Journey,1356,Noah Martin,Mystery,1997,19.3,788,eBook,True,Hachette
6435,978-0-5062-6099-3,Ancient Vision,1838,Richard Williams,Technology,2022,9.02,392,Paperback,True,HarperCollins
6436,978-6-2865-7812-0,Secret Vision,1960,Isabella Davis,Science Fiction,2002,31.27,742,Hardcover,True,Penguin Random House
6437,978-2-9043-3854-3,Bright Legend in the Light,146,Emma Jackson,Romance,1999,4.96,445,Paperback,True,Hachette
6438,978-8-4513-5329-8,First Echo Beyond Time,1688,David Davis,Mystery,2009,15.18,212,eBook,True,Macmillan
6439,978-4-8064-4672-7,An Chronicles at Midnight,1242,Susan Gonzalez,Non-Fiction,1999,19.32,729,eBook,True,Independent Press
6440,978-2-9104-5858-0,Last Dream at Midnight,1254,Elizabeth Hernandez,Romance,2009,17.29,206,Audiobook,True,HarperCollins
6441,978-2-3818-9739-0,Last Legend,1390,Linda Jones,Fiction,1999,11.82,231,Hardcover,True,Simon & Schuster
6442,978-8-2203-8818-5,Forgotten Story of the Dawn,1470,Mia Thompson,Fantasy,1991,12.38,761,Paperback,False,Hachette
6443,978-9-4967-4621-1,A Light in the Dark,848,Oliver Smith,Fiction,2011,14.96,646,eBook,True,Independent Press
6444,978-3-3052-3566-7,Broken Legend,1082,John Hernandez,Science Fiction,2019,29.66,241,Paperback,True,Simon & Schuster
6445,978-9-7566-9033-7,Lost Legend in the Dark,1367,Ava Smith,Science Fiction,2001,8.43,650,eBook,True,HarperCollins
6446,978-9-2861-9234-4,Broken Memory of the Dawn,726,James Johnson,Technology,2005,10.8,514,eBook,True,Simon & Schuster
6447,978-8-8489-8367-5,An Chronicles of the Night,956,Ava Smith,Fiction,2006,6.97,403,Paperback,True,Simon & Schuster
6448,978-6-1159-1816-4,Hidden Journey of the Dawn,1660,Susan Moore,Romance,1998,14.91,162,eBook,True,Macmillan
6449,978-6-5948-4923-1,Hidden Dream,818,Elizabeth Lee,Fiction,1998,12.16,328,eBook,True,Macmillan
6450,978-7-3219-7140-4,Silent Legend at Sunrise,1422,Richard Taylor,Non-Fiction,1999,8.89,699,Paperback,True,Macmillan
6451,978-3-8617-1605-4,Bright Saga,986,Isabella Jones,Science Fiction,2015,20.1,602,Paperback,True,Macmillan
6452,978-5-6943-5201-5,Ancient Legend of the Night,637,Richard Taylor,Science Fiction,1991,12.95,698,Paperback,False,HarperCollins
6453,978-4-1819-3944-5,Silent Quest in the Dark,500,William Moore,Mystery,2009,11.19,285,Hardcover,True,Independent Press
6454,978-3-2807-3881-7,A Shadow in the Dark,287,Isabella Rodriguez,Fantasy,2001,6.22,746,eBook,True,Macmillan
6455,978-6-4050-1765-8,Hidden Shadow Beyond Time,1919,David Martin,Romance,2001,4.42,442,Paperback,True,Hachette
6456,978-0-7764-9586-3,Ancient Legend in the Light,90,Sarah Clark,Fiction,1990,4.97,264,Hardcover,True,Macmillan
6457,978-9-5763-4636-3,Hidden Echo of Yesterday,1769,Jennifer Harris,Thriller,1991,10.36,795,eBook,True,HarperCollins
6458,978-0-5427-1211-9,The Echo,1535,Ava Thomas,Science Fiction,2020,12.85,474,Paperback,True,Macmillan
6459,978-2-6578-4696-8,Silent Chronicles,441,James Martin,Science Fiction,1993,12.39,155,Hardcover,True,Macmillan
6460,978-7-5464-6115-7,An Quest,1571,Richard Robinson,History,2023,10.62,309,eBook,True,HarperCollins
6461,978-6-2141-2103-8,Secret Shadow,1914,David Anderson,Fiction,2018,26.52,364,eBook,True,Hachette
6462,978-6-7709-8716-6,Silent Journey in the Dark,1676,Linda Harris,Science Fiction,2015,4.77,289,Hardcover,True,Independent Press
6463,978-0-2655-9119-8,Broken Mystery,1395,Mia Hernandez,Science Fiction,2014,6.1,549,Audiobook,True,Penguin Random House
6464,978-5-2758-6446-0,A Tale Beyond Time,22,David Rodriguez,Non-Fiction,2007,19.09,495,eBook,True,Independent Press
6465,978-3-7596-1818-7,The Mystery of the Night,1182,Elizabeth Davis,Fiction,1994,9.72,206,Hardcover,True,HarperCollins
6466,978-2-3949-3090-2,Last Chronicles at Midnight,1608,Mason Williams,Non-Fiction,1993,16.62,190,Paperback,True,Independent Press
6467,978-4-7032-9624-1,Secret Dream,513,Linda Martinez,Fantasy,2001,4.42,151,Audiobook,True,Independent Press
6468,978-4-6349-9751-2,Bright Story Before Dawn,1350,Ava Martinez,Biography,2014,10.28,755,Paperback,True,Independent Press
6469,978-9-7535-1699-9,Broken Mystery in the Light,410,Susan Thomas,Romance,2000,19.76,692,Audiobook,True,Penguin Random House
6470,978-2-6455-7014-3,Bright Vision,333,Noah Miller,Non-Fiction,1991,6.73,246,eBook,True,Independent Press
6471,978-9-2094-5102-3,The Journey of the Dawn,1730,David Martinez,Mystery,1999,15.81,339,Paperback,True,Independent Press
6472,978-1-4297-6794-0,An Light in the Dark,1620,Michael White,Fiction,2003,12.26,472,eBook,True,Macmillan
6473,978-9-9513-5548-2,Broken Mystery of the Dawn,1595,Barbara Martin,Fiction,2009,4.62,591,Paperback,True,HarperCollins
6474,978-2-1411-6397-0,Secret Mystery Through Time,1098,David Robinson,Mystery,1991,9.81,743,Paperback,True,Penguin Random House
6475,978-9-4907-2078-9,Secret Vision,352,Sophia White,Mystery,2009,6.19,616,Hardcover,True,Simon & Schuster
6476,978-9-8086-3928-8,Secret Legend Before Dawn,1842,Richard Thompson,Biography,2003,10.8,335,eBook,True,Macmillan
6477,978-0-5642-6124-4,Last Shadow,1796,Elizabeth Smith,History,1995,11.02,263,Paperback,False,Macmillan
6478,978-2-7988-9503-2,Modern Journey Under Stars,573,William Thompson,Mystery,2015,4.77,733,Hardcover,True,HarperCollins
6479,978-2-1344-1905-3,Silent Memory,542,Sophia Jones,History,2007,22.01,348,Hardcover,True,Hachette
6480,978-7-2238-7329-3,The Light of Yesterday,630,Elizabeth Thompson,Romance,1995,6.29,548,eBook,True,HarperCollins
6481,978-0-6860-8554-2,Broken Mystery,53,Jennifer Anderson,Self-Help,1995,8.24,459,Paperback,True,Penguin Random House
6482,978-7-7728-7156-9,Broken Shadow,166,John Anderson,Science Fiction,2009,9.28,506,Audiobook,True,Independent Press
6483,978-2-3844-1222-7,Bright Saga in the Dark,335,Mason Lewis,Mystery,2021,8.75,399,Paperback,True,HarperCollins
6484,978-7-9510-4382-5,Bright Memory at Midnight,910,Liam Brown,Fantasy,2023,8.81,748,Paperback,True,HarperCollins
6485,978-8-2594-4043-1,Silent Journey Beyond Time,402,Barbara Martinez,Fiction,1996,8.57,564,eBook,True,Macmillan
6486,978-8-8405-9326-2,Lost Shadow at Midnight,1199,Noah Williams,Fiction,2010,5.79,683,Paperback,True,HarperCollins
6487,978-7-1233-6497-2,Secret Saga,8,Emma Wilson,Fiction,2022,12.96,526,Paperback,True,Hachette
6488,978-5-8932-1659-6,Secret Vision Under Stars,1957,Mason Moore,Fiction,2010,7.28,163,Paperback,True,Penguin Random House
6489,978-7-3676-9951-0,Lost Shadow in the Light,1902,Elizabeth Thomas,Mystery,2012,12.55,720,Hardcover,True,Independent Press
6490,978-2-1283-3698-6,Ancient Tale Beyond Time,547,Jessica Anderson,Non-Fiction,2017,16.4,672,eBook,True,Hachette
6491,978-7-6036-8664-9,First Story Beyond Time,1189,Jessica Martin,Thriller,1992,7.6,281,Hardcover,True,Simon & Schuster
6492,978-8-3621-4174-7,Broken Shadow of Yesterday,1199,Noah Williams,Thriller,2000,4.46,298,Paperback,True,HarperCollins
6493,978-0-9683-7507-4,Ancient Story of Yesterday,902,Patricia Lee,Mystery,2011,11.84,727,Hardcover,True,Hachette
6494,978-9-9138-5999-3,Hidden Shadow,110,Barbara Robinson,Fiction,1999,13.13,453,Paperback,True,Independent Press
6495,978-1-6209-3698-0,Broken Shadow,6,Noah Harris,Romance,1994,11.81,289,Hardcover,True,Penguin Random House
6496,978-2-1126-8982-2,Hidden Tale Beyond Time,1972,Liam Taylor,Thriller,2011,9.08,695,eBook,True,Penguin Random House
6497,978-5-4916-6198-0,Silent Saga Through Time,355,Robert Lee,Fantasy,2013,11.79,460,eBook,True,Independent Press
6498,978-7-2448-7250-7,Modern Shadow,910,Liam Brown,Thriller,2012,4.69,589,Paperback,True,Hachette
6499,978-3-1989-5722-4,Dark Saga,1012,Susan Brown,Science Fiction,2013,19.16,312,Paperback,True,Independent Press
6500,978-0-5819-6317-8,Modern Memory Through Time,310,Susan Williams,Self-Help,2002,21.46,215,eBook,True,Independent Press
6501,978-8-7528-2686-7,Bright Dream of Yesterday,648,Robert Martinez,Science Fiction,1997,11.63,226,Paperback,True,Penguin Random House
6502,978-5-7426-1365-3,Bright Journey of Yesterday,977,Patricia Martinez,Thriller,2004,11.05,528,Paperback,True,Simon & Schuster
6503,978-5-8181-4754-5,Forgotten Saga in the Light,179,Mason Anderson,Mystery,2009,7.63,374,Hardcover,True,Penguin Random House
6504,978-8-9973-4706-9,Broken Story of the Dawn,542,Sophia Jones,Fiction,1995,11.71,377,Hardcover,True,Hachette
6505,978-3-5778-3759-6,A Tale at Midnight,1793,James Smith,Romance,1995,26.04,325,eBook,True,Independent Press
6506,978-6-5211-7817-3,Bright Chronicles in the Light,1664,Robert Rodriguez,Fiction,2023,6.29,690,eBook,True,Simon & Schuster
6507,978-7-9196-6909-3,Dark Shadow at Sunrise,167,Mason Moore,Non-Fiction,2002,10.48,640,eBook,True,Independent Press
6508,978-3-8496-9408-0,Forgotten Legend at Midnight,1174,Joseph Martin,Fantasy,1997,29.7,463,eBook,True,Simon & Schuster
6509,978-5-2487-7178-1,Last Light Before Dawn,451,Patricia Clark,Fiction,1993,4.79,207,Hardcover,True,Macmillan
6510,978-3-6679-6672-4,The Light at Sunrise,1569,Michael Garcia,Romance,2001,4.42,630,Paperback,True,Penguin Random House
